data_id,value,num_item_id,age,comprehension,production,language,form,birth_order,ethnicity,sex,zygosity,norming,mom_ed,longitudinal,source_name,license,item_id,definition,type,category,lexical_category,lexical_class,sound,complexity_category,produces,understands
146060,,36,11,8,3,English (American),WG,NA,Hispanic,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146061,,36,11,36,12,English (American),WG,NA,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146062,,36,12,111,15,English (American),WG,NA,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146063,,36,10,46,8,English (American),WG,NA,Black,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146064,,36,10,40,10,English (American),WG,NA,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146065,,36,16,140,14,English (American),WG,NA,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146066,,36,15,125,14,English (American),WG,NA,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146067,,36,9,16,0,English (American),WG,NA,White,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146068,,36,9,216,12,English (American),WG,NA,White,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146069,,36,10,28,3,English (American),WG,NA,Black,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146070,,36,14,2,0,English (American),WG,NA,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146071,,36,10,14,0,English (American),WG,NA,Black,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146074,,36,12,53,14,English (American),WG,First,Other,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146075,,36,12,94,5,English (American),WG,First,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146076,understands,36,18,367,194,English (American),WG,First,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
146077,,36,13,110,40,English (American),WG,Second,Other,Male,NA,TRUE,Some Graduate,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146078,,36,12,79,21,English (American),WG,First,Other,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146079,understands,36,18,207,118,English (American),WG,Second,White,Male,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
146080,produces,36,15,326,106,English (American),WG,Second,Asian,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,TRUE,TRUE
146081,,36,12,98,5,English (American),WG,First,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146082,,36,17,259,43,English (American),WG,Second,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146083,,36,13,152,31,English (American),WG,First,Other,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146084,,36,12,185,5,English (American),WG,Second,Black,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146085,produces,36,16,191,38,English (American),WG,Second,Other,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,TRUE,TRUE
146086,,36,13,114,31,English (American),WG,Second,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146087,,36,12,44,11,English (American),WG,First,Other,Male,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146088,,36,12,118,16,English (American),WG,Third,Black,Male,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146089,,36,13,24,1,English (American),WG,Fourth,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146090,,36,12,19,1,English (American),WG,Fourth,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146092,understands,36,10,15,0,English (American),WG,Fourth,Black,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
146093,,36,10,17,0,English (American),WG,Fourth,Asian,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146094,,36,10,59,6,English (American),WG,Third,Black,Male,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146095,,36,11,35,4,English (American),WG,Second,Asian,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146096,,36,10,9,1,English (American),WG,First,Hispanic,Male,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146097,,36,10,86,1,English (American),WG,Second,Asian,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146098,,36,10,42,15,English (American),WG,First,Asian,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146099,,36,10,40,4,English (American),WG,Second,Black,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146100,,36,10,18,6,English (American),WG,First,Black,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146101,,36,10,25,1,English (American),WG,First,Black,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146102,,36,10,10,0,English (American),WG,Sixth,Hispanic,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146103,,36,10,4,0,English (American),WG,Third,Black,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146104,,36,11,51,6,English (American),WG,First,Asian,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146105,,36,10,40,15,English (American),WG,Third,Black,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146106,,36,10,17,4,English (American),WG,Third,Black,Male,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146107,,36,10,125,2,English (American),WG,First,Black,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146108,,36,10,30,2,English (American),WG,First,Asian,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146109,,36,10,104,2,English (American),WG,First,Asian,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146110,,36,10,68,4,English (American),WG,First,Asian,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146111,,36,10,90,0,English (American),WG,First,Black,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146112,,36,10,109,7,English (American),WG,Sixth,White,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146113,,36,10,54,5,English (American),WG,NA,Black,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146114,,36,10,40,4,English (American),WG,First,Black,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146115,,36,10,14,0,English (American),WG,First,Asian,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146116,,36,10,48,2,English (American),WG,Third,White,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146117,,36,10,18,7,English (American),WG,First,Black,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146118,,36,10,39,2,English (American),WG,Second,White,Male,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146119,,36,10,26,0,English (American),WG,Third,Black,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146120,,36,10,25,5,English (American),WG,First,Black,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146121,,36,11,142,3,English (American),WG,First,White,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146122,,36,10,80,8,English (American),WG,First,Black,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146123,,36,10,22,3,English (American),WG,First,Black,Male,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146124,,36,10,74,3,English (American),WG,Third,White,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146125,,36,10,74,3,English (American),WG,Third,White,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146126,,36,10,15,1,English (American),WG,First,Asian,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146127,,36,10,34,2,English (American),WG,First,Black,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146128,,36,10,84,16,English (American),WG,Second,Asian,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146129,,36,10,3,3,English (American),WG,First,White,Male,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146130,,36,10,1,0,English (American),WG,First,Black,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146131,,36,10,18,1,English (American),WG,First,Asian,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146132,,36,10,11,4,English (American),WG,First,Asian,Male,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146133,,36,10,93,15,English (American),WG,First,White,Male,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146134,,36,10,19,2,English (American),WG,First,Black,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146135,,36,10,16,2,English (American),WG,First,Asian,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146136,,36,10,8,0,English (American),WG,First,Black,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146137,,36,10,12,5,English (American),WG,First,Black,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146138,,36,10,8,6,English (American),WG,First,White,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146139,understands,36,10,119,5,English (American),WG,Second,Black,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
146140,,36,10,65,1,English (American),WG,First,Asian,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146141,,36,10,28,0,English (American),WG,First,White,Male,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146142,,36,10,45,3,English (American),WG,First,Black,Male,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146143,,36,10,91,10,English (American),WG,First,White,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146144,,36,10,27,1,English (American),WG,First,Asian,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146145,,36,10,15,1,English (American),WG,First,Black,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146146,,36,10,0,0,English (American),WG,Third,White,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146147,,36,10,124,3,English (American),WG,First,White,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146148,,36,10,52,2,English (American),WG,Third,Black,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146149,,36,10,61,11,English (American),WG,Third,Black,Male,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146150,,36,10,20,0,English (American),WG,NA,Black,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146151,,36,10,65,3,English (American),WG,Second,Black,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146152,,36,10,68,2,English (American),WG,NA,Black,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146153,,36,10,3,0,English (American),WG,First,Black,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146154,,36,10,20,3,English (American),WG,Third,Black,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146155,,36,10,27,5,English (American),WG,First,White,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146156,,36,13,74,5,English (American),WG,Second,Other,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146157,,36,12,55,0,English (American),WG,Third,Other,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146158,,36,18,237,23,English (American),WG,First,White,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146159,understands,36,18,285,24,English (American),WG,First,White,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,TRUE
146160,,36,12,89,16,English (American),WG,First,Other,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146161,,36,10,25,0,English (American),WG,Third,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146162,,36,15,12,0,English (American),WG,First,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146163,,36,13,75,3,English (American),WG,Second,Other,Male,NA,TRUE,Some Graduate,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146164,,36,13,87,19,English (American),WG,Second,Other,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146165,,36,13,263,66,English (American),WG,Second,Other,Male,NA,TRUE,Some Graduate,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
146166,,36,14,149,17,English (American),WG,First,Other,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_36,cockadoodledoo,word,sounds,other,other,cockadoodledoo,,FALSE,FALSE
